N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Dominion City,Ogilvie Flour Mills Co,E.,20000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Dominion City,Manitoba El Commission,E.,20000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Dominion City,W A Morkill,W.W.,5000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Douglas,Lake of the Wjods Milling Co,E.,35000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Dufrost,Northern Elevator Co,E.,25000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Ebor,Geo McCullooh & Sons,E.,30000,,,
N029821/data/ALTO/N029821-ALTO00005.xml,Manitoba,Canadian Pacific Railway,Edrans,Western Canada F Mills C 0:,E.,25000,,,
,,,,,,,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,,,CAPACITY,,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,STATION.,OWNER „,,BUSHELS,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Elkhorn..,Lake of the Woods Milling Co,E.,45000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Elkhorn..,Ogilvie Flour Mills Co,E.,20000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Elkhorn..,Manitoba El Commission,E.,21600,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Elva,Lake of the Woods Milling Co,E.,25000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Elva,Manitoba Elevator Commission,E.,35000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Elva,,E.,22300,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Elva,* ditto ditto,E.,16000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Emerson,Aime Sc Davis ' •,E.,6000,,,
N029821/data/ALTO/N029821-ALTO00006.xml,Manitoba,Canadian Pacific Railway,Elm Creek,Northern Elevator Co,E.,20000,,,
